condition,variant,k,n,mean_capped_first90,ci_low,ci_high,median_capped_first90,solved,stable_solved,mean_capped_stable90,auc,final_success,final90,updates_per_step,state_accuracy,junction_state_accuracy,feature_states,true_states,next_goal_accuracy,next_goal_coverage,wrong_binding_rate,skill_target_success_rate,skill_other_progress_rate,both_branches_discovered,steps_until_both_success,prefix_until_both_success,frontier_until_both_success,best_single_branch_success,stochastic_final_success_e005,stochastic_final_success_e02
balanced,immediate_skill_e0.2,8,12,7250.0,6666.666666666667,7833.333333333333,7000.0,12,12,7250.0,0.9213541666666667,1.0,12,6.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.9355202460276781,0.06406970784213224,12,6691.75,2854.5,3837.25,1.0,,
balanced,immediate_skill_e0.2,12,12,10500.0,9916.666666666666,11166.666666666666,10000.0,12,12,10500.0,0.8822916666666667,1.0,12,6.0,1.0,1.0,23.0,14.0,1.0,1.0,0.0,0.9564734586630799,0.04329193906597016,12,10042.0,4387.083333333333,5654.916666666667,1.0,,
balanced,oracle_skill_e0.005,4,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.9697916666666666,1.0,12,6.0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.8728170978450901,0.12527746675309878,12,1401.6666666666667,1401.6666666666667,0.0,1.0,,
balanced,oracle_skill_e0.005,8,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.9360172456603688,0.06270738809507687,12,1701.75,1701.75,0.0,1.0,,
balanced,oracle_skill_e0.005,12,12,2916.6666666666665,2750.0,3000.0,3000.0,12,12,2916.6666666666665,0.9703124999999999,1.0,12,6.0,1.0,1.0,14.0,14.0,1.0,1.0,0.0,0.9572589191098552,0.04182267749911692,12,1779.1666666666667,1779.1666666666667,0.0,1.0,,
balanced,oracle_skill_e0.02,4,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.9692708333333333,1.0,12,6.0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.8726735657189617,0.12533056572894108,12,1465.4166666666667,1465.4166666666667,0.0,1.0,,
balanced,oracle_skill_e0.02,8,12,2916.6666666666665,2750.0,3000.0,3000.0,12,12,2916.6666666666665,0.9697916666666666,1.0,12,6.0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.9359850482720664,0.06275368633476276,12,1662.0,1662.0,0.0,1.0,,
balanced,oracle_skill_e0.02,12,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,14.0,14.0,1.0,1.0,0.0,0.9571435404410006,0.041875926723107096,12,1833.1666666666667,1833.1666666666667,0.0,1.0,,
balanced,oracle_skill_e0.05,4,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.9692708333333333,1.0,12,6.0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.8725159934480947,0.12534124506804298,12,1474.1666666666667,1474.1666666666667,0.0,1.0,,
balanced,oracle_skill_e0.05,8,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.9358762008423643,0.06278690076191377,12,1686.6666666666667,1686.6666666666667,0.0,1.0,,
balanced,oracle_skill_e0.05,12,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,14.0,14.0,1.0,1.0,0.0,0.9571698276181192,0.0418430177317654,12,1825.9166666666667,1825.9166666666667,0.0,1.0,,
balanced,oracle_skill_e0.2,4,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.871588256970888,0.12543913524137085,12,1765.9166666666667,1765.9166666666667,0.0,1.0,,
balanced,oracle_skill_e0.2,8,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.935324085180847,0.06284133726591495,12,1988.4166666666667,1988.4166666666667,0.0,1.0,,
balanced,oracle_skill_e0.2,12,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,14.0,14.0,1.0,1.0,0.0,0.9567488047076131,0.041956601691798455,12,2018.1666666666667,2018.1666666666667,0.0,1.0,,
