condition,variant,k,n,mean_capped_first90,ci_low,ci_high,median_capped_first90,solved,stable_solved,mean_capped_stable90,auc,final_success,final90,updates_per_step,state_accuracy,junction_state_accuracy,feature_states,true_states,next_goal_accuracy,next_goal_coverage,wrong_binding_rate,skill_target_success_rate,skill_other_progress_rate,both_branches_discovered,steps_until_both_success,prefix_until_both_success,frontier_until_both_success,best_single_branch_success,stochastic_final_success_e005,stochastic_final_success_e02
balanced,delayed_skill_e0.02,4,12,7083.333333333333,7000.0,7250.0,7000.0,12,12,7083.333333333333,0.9177083333333331,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8748432862209745,0.12502812811418407,12,6562.083333333333,4280.416666666667,2281.6666666666665,1.0,,
balanced,delayed_skill_e0.02,8,12,18750.0,18500.0,19000.0,19000.0,12,12,18750.0,0.7718750000000001,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9373087565699896,0.06251555568569463,12,18278.916666666668,14197.333333333334,4081.5833333333335,1.0,,
balanced,delayed_skill_e0.02,12,12,32250.0,31750.0,32750.0,32000.0,12,12,32250.0,0.603125,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.9580547704902056,0.04171133417795537,12,31640.666666666668,25691.333333333332,5949.333333333333,1.0,,
balanced,delayed_skill_e0.05,4,12,7083.333333333333,7000.0,7250.0,7000.0,12,12,7083.333333333333,0.9177083333333331,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8748880262765004,0.124990323258463,12,6549.75,4308.25,2241.5,1.0,,
balanced,delayed_skill_e0.05,8,12,19416.666666666668,18750.0,20000.0,20000.0,12,12,19416.666666666668,0.7635416666666667,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9372916698375976,0.0625561254775422,12,18744.75,14563.666666666666,4181.083333333333,1.0,,
balanced,delayed_skill_e0.05,12,12,33166.666666666664,32500.0,33916.666666666664,33000.0,12,12,33166.666666666664,0.5916666666666667,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.9580886278697277,0.04170602488808575,12,32624.25,26821.083333333332,5803.166666666667,1.0,,
balanced,delayed_skill_e0.2,4,12,7916.666666666667,7583.333333333333,8250.0,8000.0,12,12,7916.666666666667,0.9072916666666666,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8748600074662685,0.12498000106660978,12,7282.583333333333,4762.5,2520.0833333333335,1.0,,
balanced,delayed_skill_e0.2,8,12,22250.0,21666.666666666668,22750.0,23000.0,12,12,22250.0,0.728125,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9372528794911467,0.06253700838538384,12,21784.666666666668,17453.25,4331.416666666667,1.0,,
balanced,delayed_skill_e0.2,12,12,39000.0,38333.333333333336,39666.666666666664,39000.0,12,12,39000.0,0.5187499999999999,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.957944968465703,0.04174806050119998,12,38416.916666666664,32195.0,6221.916666666667,1.0,,
balanced,immediate_skill_e0.005,4,12,3750.0,3500.0,4000.0,4000.0,12,12,3750.0,0.9609375000000001,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8735300864743021,0.1261108506797259,12,3209.0,1003.3333333333334,2205.6666666666665,1.0,,
balanced,immediate_skill_e0.005,8,12,5750.0,5416.666666666667,6083.333333333333,6000.0,12,12,5750.0,0.9385416666666666,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9361394339578618,0.0636155766583448,12,5289.916666666667,1801.3333333333333,3488.5833333333335,1.0,,
balanced,immediate_skill_e0.005,12,12,8166.666666666667,7666.666666666667,8666.666666666666,8500.0,12,12,8166.666666666667,0.9088541666666669,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.9570739330497228,0.042727622260533074,12,7686.333333333333,2811.3333333333335,4875.0,1.0,,
balanced,immediate_skill_e0.02,4,12,3833.3333333333335,3583.3333333333335,4000.0,4000.0,12,12,3833.3333333333335,0.9614583333333334,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8735100209635114,0.12614565083094498,12,3133.9166666666665,909.3333333333334,2224.5833333333335,1.0,,
balanced,immediate_skill_e0.02,8,12,6000.0,5583.333333333333,6416.666666666667,6000.0,12,12,6000.0,0.9354166666666665,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9361061023061592,0.06366850147100693,12,5581.833333333333,2024.25,3557.5833333333335,1.0,,
balanced,immediate_skill_e0.02,12,12,8250.0,7916.666666666667,8666.666666666666,8000.0,12,12,8250.0,0.9088541666666666,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.9570419871390745,0.04278149035430589,12,7781.25,2769.0833333333335,5012.166666666667,1.0,,
balanced,immediate_skill_e0.05,4,12,3583.3333333333335,3333.3333333333335,3833.3333333333335,4000.0,12,12,3583.3333333333335,0.9635416666666669,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8734228776737968,0.12612800802139038,12,3121.8333333333335,1051.4166666666667,2070.4166666666665,1.0,,
balanced,immediate_skill_e0.05,8,12,6000.0,5583.333333333333,6333.333333333333,6000.0,12,12,6000.0,0.9364583333333334,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9360800312698491,0.06366345824986563,12,5450.583333333333,2046.5,3404.0833333333335,1.0,,
balanced,immediate_skill_e0.05,12,12,8500.0,8000.0,9000.0,8500.0,12,12,8500.0,0.9046875000000001,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.9569185834246076,0.04285975069107599,12,8110.666666666667,2933.4166666666665,5177.25,1.0,,
balanced,immediate_skill_e0.2,4,12,4083.3333333333335,3750.0,4416.666666666667,4000.0,12,12,4083.3333333333335,0.9567708333333335,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8729619734838081,0.12650121095603106,12,3502.25,1248.5833333333333,2253.6666666666665,1.0,,
balanced,immediate_skill_e0.2,8,12,6833.333333333333,6250.0,7416.666666666667,7000.0,12,12,6833.333333333333,0.9260416666666665,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9356502930301215,0.06402817765955893,12,6451.583333333333,2778.75,3672.8333333333335,1.0,,
balanced,immediate_skill_e0.2,12,12,10500.0,9916.666666666666,11166.666666666666,10500.0,12,12,10500.0,0.8817708333333334,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.9564768298981173,0.043319717670626166,12,9998.75,4206.083333333333,5792.666666666667,1.0,,
balanced,oracle_skill_e0.005,4,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.8727415708247321,0.12532193060060945,12,1418.1666666666667,1418.1666666666667,0.0,1.0,,
balanced,oracle_skill_e0.005,8,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.9692708333333333,1.0,12,6.0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,0.9360297105702804,0.06271729805391249,12,1682.9166666666667,1682.9166666666667,0.0,1.0,,
balanced,oracle_skill_e0.005,12,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.9692708333333333,1.0,12,6.0,1.0,1.0,13.0,13.0,1.0,1.0,0.0,0.9572506681422701,0.04181923072394834,12,1776.6666666666667,1776.6666666666667,0.0,1.0,,
balanced,oracle_skill_e0.02,4,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.8726553999421025,0.12531818680934745,12,1460.5833333333333,1460.5833333333333,0.0,1.0,,
balanced,oracle_skill_e0.02,8,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.9692708333333333,1.0,12,6.0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,0.9359533038233068,0.06277378959198184,12,1685.4166666666667,1685.4166666666667,0.0,1.0,,
balanced,oracle_skill_e0.02,12,12,3083.3333333333335,3000.0,3250.0,3000.0,12,12,3083.3333333333335,0.96875,1.0,12,6.0,1.0,1.0,13.0,13.0,1.0,1.0,0.0,0.9571896518745218,0.04185395944912012,12,1782.4166666666667,1782.4166666666667,0.0,1.0,,
balanced,oracle_skill_e0.05,4,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.8724673825669353,0.12533751056330772,12,1515.25,1515.25,0.0,1.0,,
balanced,oracle_skill_e0.05,8,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,0.9358746835143513,0.06278838645559735,12,1695.9166666666667,1695.9166666666667,0.0,1.0,,
balanced,oracle_skill_e0.05,12,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,13.0,13.0,1.0,1.0,0.0,0.9571791833308646,0.04188268404680788,12,1812.1666666666667,1812.1666666666667,0.0,1.0,,
balanced,oracle_skill_e0.2,4,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.96875,1.0,12,6.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.8714419153433951,0.12542402045130524,12,1744.75,1744.75,0.0,1.0,,
balanced,oracle_skill_e0.2,8,12,3000.0,3000.0,3000.0,3000.0,12,12,3000.0,0.9692708333333333,1.0,12,6.0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,0.9353464089177367,0.06287568787921546,12,1885.1666666666667,1885.1666666666667,0.0,1.0,,
balanced,oracle_skill_e0.2,12,12,3083.3333333333335,3000.0,3250.0,3000.0,12,12,3083.3333333333335,0.9682291666666667,1.0,12,6.0,1.0,1.0,13.0,13.0,1.0,1.0,0.0,0.9567955736064513,0.041938901642239096,12,2013.8333333333333,2013.8333333333333,0.0,1.0,,
balanced,history_skill_e0.005,4,12,3750.0,3500.0,4000.0,4000.0,12,12,3750.0,0.9609375000000001,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8735300864743021,0.1261108506797259,12,3209.0,1003.3333333333334,2205.6666666666665,1.0,,
balanced,history_skill_e0.005,8,12,5750.0,5416.666666666667,6083.333333333333,6000.0,12,12,5750.0,0.9385416666666666,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9361394339578618,0.0636155766583448,12,5289.916666666667,1801.3333333333333,3488.5833333333335,1.0,,
balanced,history_skill_e0.005,12,12,8166.666666666667,7666.666666666667,8666.666666666666,8500.0,12,12,8166.666666666667,0.9088541666666669,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.9570739330497228,0.042727622260533074,12,7686.333333333333,2811.3333333333335,4875.0,1.0,,
balanced,history_skill_e0.02,4,12,3833.3333333333335,3583.3333333333335,4000.0,4000.0,12,12,3833.3333333333335,0.9614583333333334,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8735100209635114,0.12614565083094498,12,3133.9166666666665,909.3333333333334,2224.5833333333335,1.0,,
balanced,history_skill_e0.02,8,12,6000.0,5583.333333333333,6416.666666666667,6000.0,12,12,6000.0,0.9354166666666665,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9361061023061592,0.06366850147100693,12,5581.833333333333,2024.25,3557.5833333333335,1.0,,
balanced,history_skill_e0.02,12,12,8250.0,7916.666666666667,8666.666666666666,8000.0,12,12,8250.0,0.9088541666666666,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.9570419871390745,0.04278149035430589,12,7781.25,2769.0833333333335,5012.166666666667,1.0,,
balanced,history_skill_e0.05,4,12,3583.3333333333335,3333.3333333333335,3833.3333333333335,4000.0,12,12,3583.3333333333335,0.9635416666666669,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8734228776737968,0.12612800802139038,12,3121.8333333333335,1051.4166666666667,2070.4166666666665,1.0,,
