condition,variant,k,n,mean_capped_first90,ci_low,ci_high,median_capped_first90,solved,stable_solved,mean_capped_stable90,auc,final_success,final90,updates_per_step
tight,learned_qrm_a0.1,4,12,15583.333333333334,10500.0,21833.333333333332,14000.0,12,12,15750.0,0.7472222222222499,1.0,12,3.7602097222222217
tight,learned_qrm_a0.1,8,12,21750.0,16833.333333333332,27750.0,21500.0,12,12,21750.0,0.6458333333332501,1.0,12,7.20482638888889
tight,goal_reuse_a0.1,4,12,10916.666666666666,7666.666666666667,14750.0,9000.0,12,12,10916.666666666666,0.8263888888888333,1.0,12,9.0
tight,goal_reuse_a0.1,8,12,11916.666666666666,9583.333333333334,14583.333333333334,11500.0,12,12,11916.666666666666,0.8097222222223333,1.0,12,9.0
tight,count_replay_a0.1,4,12,5916.666666666667,4333.333333333333,7666.666666666667,5500.0,12,12,6083.333333333333,0.9083333333331667,1.0,12,9.0
tight,count_replay_a0.1,8,12,12500.0,9916.666666666666,15666.666666666666,13000.0,12,12,12666.666666666666,0.7986111111110833,1.0,12,9.0
tight,option_replay_a0.1,4,12,6083.333333333333,4416.666666666667,8000.0,6000.0,12,12,6250.0,0.9055555555554166,1.0,12,9.0
tight,option_replay_a0.1,8,12,12416.666666666666,9916.666666666666,15166.666666666666,13000.0,12,12,12416.666666666666,0.8013888888889168,1.0,12,9.0
noisy_tight,count,4,12,35666.666666666664,22583.333333333332,48500.0,38000.0,6,6,35666.666666666664,0.6305933431523617,0.8146595133700084,6,1.0
noisy_tight,count,8,12,33250.0,24333.333333333332,42916.666666666664,30000.0,9,9,33416.666666666664,0.4778436877285413,0.8345629910464357,9,1.0
noisy_tight,progressive,4,12,31916.666666666668,18750.0,45583.333333333336,18500.0,7,7,32250.0,0.6364887534334446,0.7707265414470309,6,1.0
noisy_tight,progressive,8,12,35916.666666666664,26000.0,46418.74999999997,33000.0,8,8,35916.666666666664,0.4997368587736009,0.8244754986280999,8,1.0
noisy_tight,learned_qrm,4,12,32666.666666666668,19000.0,46833.333333333336,29500.0,7,7,32666.666666666668,0.6390751623207166,0.7987059640576416,7,3.7552486111111114
noisy_tight,learned_qrm,8,12,29833.333333333332,18916.666666666668,42000.0,23500.0,9,9,31333.333333333332,0.5379273866988535,0.7914946144022137,9,7.2042375000000005
noisy_tight,option_count,4,12,35583.333333333336,22581.25,48333.333333333336,37500.0,6,6,35583.333333333336,0.609326587063869,0.7944036835647249,6,1.0
noisy_tight,option_count,8,12,37000.0,27333.333333333332,47083.333333333336,31000.0,8,8,37666.666666666664,0.4725976115003367,0.7878727204477691,8,1.0
