condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
deadline,4,count,progressive,32,-31.25,-500.0,406.25,0.996551724137931,0.9471940967681675,1.0476190476190477,-0.000625000000000004,-0.0040625000000000105,0.0031249999999999993,11,9,12
deadline,6,count,progressive,32,-125.0,-531.25,281.25,0.9909706546275395,0.9637178600253661,1.0206433881683012,0.0018750000000000017,-0.002187500000000002,0.005937500000000005,13,10,9
deadline,8,count,progressive,32,-625.0,-1062.5,-187.5,0.9671052631578947,0.9451109928278484,0.9895837846620451,0.006249999999999985,0.002187499999999995,0.010312499999999978,17,9,6
deadline,12,count,progressive,32,-875.0,-1562.5,-187.5,0.9694989106753813,0.9467077543631697,0.9931275405007364,0.01125,0.004374999999999997,0.018125,16,10,6
deadline,16,count,progressive,32,-1187.5,-2125.0,-281.25,0.9683597002497918,0.9442639758016312,0.9919810570279703,0.01125000000000001,0.0025000000000000057,0.020625000000000008,19,5,8
deadline,2,count,learned_qrm,32,-625.0,-1062.5,-281.25,0.8529411764705882,0.7575757575757576,0.9338924532405393,0.005625000000000005,0.0028125000000000025,0.008437500000000007,16,13,3
deadline,4,count,learned_qrm,32,-2968.75,-3656.25,-2312.5,0.6724137931034483,0.6282873650472335,0.7212543554006968,0.03,0.023749999999999993,0.03687499999999999,31,0,1
deadline,6,count,learned_qrm,32,-6531.25,-7500.0,-5656.25,0.5282167042889391,0.4957805907172996,0.5625,0.06562500000000002,0.05687500000000002,0.07531250000000002,32,0,0
deadline,8,count,learned_qrm,32,-9781.25,-10687.5,-8875.0,0.48519736842105265,0.4672131147540984,0.5039246467817896,0.09781250000000002,0.08875000000000004,0.10687500000000003,32,0,0
deadline,12,count,learned_qrm,32,-17375.0,-19000.0,-15812.5,0.39433551198257083,0.3735443470534967,0.4136504653567735,0.176875,0.1606171875,0.19406250000000003,32,0,0
deadline,16,count,learned_qrm,32,-24875.0,-26531.25,-23281.25,0.33721898417985013,0.32797937232259267,0.3460626751063609,0.25187499999999996,0.23562500000000003,0.2684375,32,0,0
deadline,2,count,count_replay,32,-2593.75,-3250.0,-2000.0,0.3897058823529412,0.34965034965034963,0.4369747899159664,0.02625000000000001,0.020000000000000014,0.033125,29,3,0
deadline,4,count,count_replay,32,-5937.5,-6843.75,-5031.25,0.3448275862068966,0.32326207696298326,0.3686131386861314,0.05968749999999998,0.05062499999999999,0.06874999999999998,32,0,0
deadline,6,count,count_replay,32,-9031.25,-10093.75,-8125.0,0.3476297968397291,0.32222222222222224,0.37209302325581395,0.09062499999999998,0.08187499999999996,0.10062499999999999,32,0,0
deadline,8,count,count_replay,32,-12000.0,-13000.0,-11031.25,0.3684210526315789,0.35101352398466795,0.38512424614697344,0.12062500000000002,0.11125,0.13031250000000003,32,0,0
deadline,12,count,count_replay,32,-17843.75,-19437.5,-16343.75,0.3779956427015251,0.36628511966701355,0.3892621360742166,0.18156250000000002,0.16562500000000002,0.19843750000000002,32,0,0
deadline,16,count,count_replay,32,-23187.5,-24781.25,-21656.25,0.38218151540383016,0.3695462051123499,0.3947811447811448,0.23500000000000001,0.21968750000000004,0.250625,32,0,0
deadline,2,count,goal_reuse,32,-1375.0,-1750.0,-1000.0,0.6764705882352942,0.62,0.7357142857142858,0.013750000000000005,0.010000000000000009,0.01781249999999999,23,9,0
deadline,4,count,goal_reuse,32,-5093.75,-6062.5,-4187.5,0.4379310344827586,0.40588139801375095,0.47540983606557374,0.05124999999999997,0.04249999999999997,0.060937499999999964,32,0,0
deadline,6,count,goal_reuse,32,-9250.0,-10312.5,-8281.25,0.33182844243792325,0.31194639522611023,0.35362997658079626,0.09312499999999996,0.08374999999999996,0.10343749999999997,32,0,0
deadline,8,count,goal_reuse,32,-14062.5,-15406.25,-12718.75,0.2598684210526316,0.2427652733118971,0.279646392680366,0.14125,0.12812499999999996,0.15468749999999998,32,0,0
deadline,12,count,goal_reuse,32,-22625.0,-24718.75,-20655.46875000001,0.2113289760348584,0.2010306648432569,0.2222222222222222,0.229375,0.20843749999999997,0.25187499999999996,32,0,0
deadline,16,count,goal_reuse,32,-30593.75,-32812.5,-28500.0,0.18484596169858453,0.1767100159596039,0.19315194128594768,0.3090625,0.288125,0.33125000000000004,32,0,0
deadline,2,count,progressive_goal,32,-1437.5,-1812.5,-1093.75,0.6617647058823529,0.6165413533834586,0.7089552238805971,0.014374999999999999,0.010625000000000006,0.018125,25,7,0
deadline,4,count,progressive_goal,32,-5125.0,-6125.0,-4218.75,0.43448275862068964,0.4006024096385542,0.4729241877256318,0.05156249999999997,0.04281249999999996,0.06156249999999995,32,0,0
deadline,6,count,progressive_goal,32,-9218.75,-10281.25,-8218.75,0.3340857787810384,0.3115459803183877,0.3582115767765388,0.09281249999999996,0.08281249999999996,0.10343749999999999,32,0,0
deadline,8,count,progressive_goal,32,-13812.5,-15156.25,-12531.25,0.2730263157894737,0.2528543497055954,0.29422287243888195,0.13874999999999998,0.12593749999999998,0.15218749999999998,32,0,0
deadline,12,count,progressive_goal,32,-22500.0,-24718.75,-20467.96875000001,0.21568627450980393,0.20399085503745132,0.2289160057084831,0.22781249999999997,0.2062421875,0.25125,32,0,0
