condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
noisy,4,count_replay,goal_reuse,32,-31.25,-531.25,468.75,0.993103448275862,0.8928571428571429,1.1111111111111112,0.01422588648703126,0.006067900233160934,0.022447062887421883,11,8,13
noisy,6,count_replay,goal_reuse,32,-968.75,-1407.0312499999993,-500.0,0.848780487804878,0.7892314970996009,0.915432050274941,0.032691924017531244,0.025761343414193734,0.039695830110140606,20,8,4
noisy,8,count_replay,goal_reuse,32,-3343.75,-4031.25,-2625.0,0.6335616438356164,0.5862068965517241,0.6890482524053414,0.05972828053578125,0.05135534679591093,0.06864393847047266,28,4,0
noisy,12,count_replay,goal_reuse,32,-7593.75,-8468.75,-6750.0,0.46357615894039733,0.43166799862998056,0.49776785714285715,0.09485333659090625,0.08148393178356407,0.10968988523639688,32,0,0
noisy,16,count_replay,goal_reuse,32,-10406.25,-11250.0,-9625.0,0.41578947368421054,0.39092495636998253,0.4405850091407678,0.12154644832459374,0.11096554525553438,0.1333008462994164,32,0,0
noisy,2,count_replay,progressive_goal,32,6031.25,1531.25,12281.25,3.9692307692307693,1.8275862068965518,6.810830395613004,-0.01410632402478125,-0.02589405518061563,-0.0031059365374226677,1,3,28
noisy,4,count_replay,progressive_goal,32,62.5,-406.25,500.0,1.013793103448276,0.9139072847682119,1.1159420289855073,0.011366455502625005,0.0017481866070336149,0.020595545399955475,8,12,12
noisy,6,count_replay,progressive_goal,32,-937.5,-1437.5,-437.5,0.8536585365853658,0.7815533980582524,0.9306930693069307,0.03359037923974999,0.026768011848099207,0.040620389290764836,21,5,6
noisy,8,count_replay,progressive_goal,32,-3218.75,-4000.0,-2468.75,0.6472602739726028,0.594059405940594,0.7063197026022305,0.05742348050721874,0.04713008060981718,0.06890387921518826,29,3,0
noisy,12,count_replay,progressive_goal,32,-7562.5,-8375.0,-6781.25,0.46578366445916114,0.4425531914893617,0.491195755199638,0.0985063289078125,0.08577627829845937,0.11315217998982266,32,0,0
noisy,16,count_replay,progressive_goal,32,-9968.75,-10781.25,-9156.25,0.44035087719298244,0.4160955910527828,0.46595028992850307,0.11820356223415625,0.10796631552833125,0.12956466373972889,32,0,0
noisy,2,count_replay,oracle_goal,32,1343.75,906.25,1781.25,1.6615384615384616,1.4444444444444444,1.8793103448275863,-0.0012765792077499942,-0.010507803885878903,0.006804523017539074,1,5,26
noisy,4,count_replay,oracle_goal,32,718.75,-406.25,2437.5,1.1586206896551725,0.9133333333333333,1.5205550799086758,0.014952230758124994,0.00730708203562344,0.0226922818658789,10,7,15
noisy,6,count_replay,oracle_goal,32,-1343.75,-1906.25,-812.5,0.7902439024390244,0.7149321266968326,0.8697916666666666,0.03605848328971874,0.029203112808225764,0.0431187266892039,22,6,4
noisy,8,count_replay,oracle_goal,32,-3843.75,-4625.0,-3093.75,0.5787671232876712,0.5286999441953548,0.6344086021505376,0.07129694583765625,0.062472392912289836,0.08098874107082107,31,1,0
noisy,12,count_replay,oracle_goal,32,-8750.0,-9718.75,-7843.75,0.3818984547461369,0.3546388346428085,0.411214953271028,0.1095514674015,0.09658613902301406,0.1246988078141953,32,0,0
noisy,16,count_replay,oracle_goal,32,-12312.5,-13187.5,-11468.75,0.3087719298245614,0.29116117850953205,0.32737030411449014,0.14182886803665626,0.13150279516644142,0.15298789172403748,32,0,0
noisy,2,count_replay,oracle_qrm,32,1218.75,812.5,1625.0,1.6,1.3898250055029717,1.8360655737704918,-0.000611008365749996,-0.0080375257829281,0.0067436883025265605,1,5,26
noisy,4,count_replay,oracle_qrm,32,2218.75,-406.25,7000.0,1.4896551724137932,0.9090909090909091,2.5000806451612894,0.008721321742156264,-0.0019166895261093604,0.01884133308348517,12,6,14
noisy,6,count_replay,oracle_qrm,32,-1625.0,-2156.25,-1125.0,0.7463414634146341,0.6790655003200341,0.8181818181818182,0.02755851244696875,0.021386179698741403,0.03438374237223439,24,6,2
noisy,8,count_replay,oracle_qrm,32,-3968.75,-4687.5,-3281.25,0.565068493150685,0.5217391304347826,0.6137184115523465,0.06138946617818748,0.05220985960777109,0.07105423745614453,32,0,0
noisy,12,count_replay,oracle_qrm,32,-8687.5,-9562.5,-7781.25,0.38631346578366443,0.3619246861924686,0.41418929938383287,0.096331359552,0.0867626704861797,0.10587436935725937,32,0,0
noisy,16,count_replay,oracle_qrm,32,-12218.75,-13000.0,-11437.5,0.3140350877192982,0.29642248722316866,0.3322095264240054,0.12279273215712502,0.11280155382696408,0.1341407910340289,32,0,0
